text,label,target
"তোকে এইসব বানচোদ গিরি কে করতে বলেছে শুয়োরের বাচ্চা?ওরা তো তোকে বিরক্ত করেনি,  তাহলে তোর চুলকানি কেন? ",Personal,0
যদি তুমি মা কে জেলে রেখে লন্ডনে লুকিয়ে থাকো তবে তুমি তারেক,Geopolitical,3
এভাবে দেখার কি আছে? ফেসবুকের সুন্দরীদের রূপের আগুনে পুড়ে গেছি।,Personal,0
নাস্তিক লতিফ সিদ্দিকীকে বরণ করে নিতে প্রস্তুতি মিছিল।,Religious,2
পুটকি দেখাস? পারলে তুইও দেখা ,Personal,0
"খানকির পোলা, হিন্দুদের ধর্মের প্রতি দরদ নাই, মুসলমানের আছে তুই ধর্মের কি বুজস",Religious,2
 ভালো বলেছিস বন্ধু শিবির হোছাইন। ,Political,1
তিন তালাক কতটা যুক্তিযুক্ত? এটা ধর্মের বিধান নিয়ে কথা বলার শামিল।,Religious,2
পাক ভারত দুটাই আমাদের শত্রু এদের মধ্যে কে মরল আর কে বাঁচলো এতে আমাদের তেমন কিছু যায় আসেনা।আপনারা বরং লেডি হিটলার সুচির চলানো নিরীহ রোহিঙ্গা মুসলিম হত্যার খবর প্রকাশ করতে পারেন।,Geopolitical,3
আওয়ামী লীগ নেতাদের বক্তব্য শুন আওয়ামী লীগ যেভাবে ভোট চুরি করে সে দিক বিবেচনা করতে গেলে হিরো আলমের যতোটুকু যোগ্যতা আছে আওয়ামী লীগের সে যোগ্যতা নাই লে আমার মনটা খারাপ হয়ে যায় এবং তারা সবাই জারত সন্ত কুঁতা মতন গাও গাও করেন  ,Political,1
এদেরকে কোনো গালিগালাজ করবো না কারণ আমরা মুসলিম। এদের বিচার আমার আল্লাহ্ নিজে করবেন।,Religious,2
যারা বিচারক তারাই ছাগল তা যারা প্রতিযোগিতা তাদের কি অবস্থা হবে,Personal,0
বিকাশ থেকে কল করছি বলে যখন প্রতারকরা ফোন করে তখন আমি বলি - কুত্তার বাচ্চা ফোন রাখ।,Personal,0
"জ্বলছে দিল্লি, বাঙালি সাংবাদিকের প্যান্ট খুলে ধর্ম যাচাই।",Geopolitical,3
"ভিপি নুর প্রশ্ন তুলেছেন, ভোট চুরি যদি অপরাধ না হয়, চাল চুরি কেন অপরাধ? প্রশ্নটি কতটা যৌক্তিক?",Political,1
হাঃ হাঃ হাঃ সব মুসলমান তোর মতো গাধা হয়ে জাবে তাই ভাবছিস বুঝি || নাস্তিক থেকে কুকুর ভালো ,Religious,2
পৃথিবীর মাঝে সবচেয়ে অভদ্র আর জানয়ার বলতে একটা দেশই রয়েছে তার নাম পাকিস্তান আর বাংগালী এক জানয়ার কমেন্টে লিখেছে টাকা ফেরত দিতে এইহল আমাদের বাংলাদেশ আর রাজাকার তবে আমার মতে যারা পাকিদের সুরে গানগায় তাদের পাকিস্তান চলে যাওয়া উচিত আমরা বিরেরজাতি হারতে শিখিনী বিজয়ী হয়েছি সেটাও যানা আছে তাদের সেই সাহস নেই টাকা চাওয়ার কুত্তা শুধূ ঘৈও ঘৈও ই করতে যানে আর কুত্তাকে কিভাবে ঔষদ দিতে হয় ভাঙালিরা যানে,Political,1
"মাগি তরে কি খামু ,তোর ভোদা কাটমু আমি",Personal,0
চোরের মায়ের বড় গলা। যিনি নিজেই হাজারো খুনের দায়ে দেশের ও আন্তর্জাতিক আদালতের আসামী তিনি অন্যকে বলেন খুনি।,Geopolitical,3
"হালার-পো হালা, আজ তোর একদিন, কি আমার একদিন। ভোট না দিয়া যাবি কই?",Geopolitical,3
আমার দেশের কত মানুষ দিনে তিন বেলা দুমুঠো ভাত ঠিকমতো খেতে পায় না । আর কি দরদ সরকারের ভারতের চন্ডাল এর জন্য । একাত্তরের যুদ্ধে ভারত তাদের নিজ স্বার্থের জন্য বাংলাদেশকে সাহায্য করেছিল ।,Geopolitical,3
"পদত্যাগের নিচে গুম হয়ে যাচ্ছে টাকা চুরির ঘটনা, আর এ জন্য সবচাইতে বড় ভূমিকা রাখছে মিডিয়া।",Personal,0
"দাদার দেশ ভারত যাচ্ছি, তা দিদি খেয়ে এসেছেন? না , যেয়ে খাবেন ?",Geopolitical,3
মা যেমন লোভি অকৃতজ্ঞ মেয়েও তেমন ,Personal,0
পাল্টাপাল্টি হুশিয়ারি ভারত-চীনের। ভারত আর চীন এখন মুখোমুখি।,Geopolitical,3
ধর্ষনে অতিরিক্ত রক্তক্ষরণ ও আঘাত চলছে জবানবন্দি।,Personal,0
টয়া মনেহয় ঘুমায় ও দাত মেলে,Personal,0
এই টাকা কি তোর মাকে না বাপ কে ভাই কে বোন কে খাওয়াস মরবি না মাগি ,Personal,0
"শালায় ফরিদপুরের নামটা ডুবাই দিলো,",Personal,0
"সমস্যা হাজারো, সমাধান একটি, অভিনেত্রীর পতন চাই।",Geopolitical,3
ভাই তুমি সেই বানচোদ না? যে মেয়েদের মাসিক নিয়ে পোস্ট দিয়ে মেয়েদের চ্যাট লিস্টে ঢুকে ঐ মেয়ের মাসিক নয় মাসের জন্য বন্ধ করে দাও।,Personal,0
চীনাদের কাছ থেকে আমাদের শিক্ষা নেওয়া উচিৎ কারন উনারা তাদের সীমান্তের একাংশ খুলে দিয়েছে কিন্তু আমরা তা পারিনি তাছাড়া বড় উদাহরন হচ্ছে সালে আমরাও পালিয়ে গেছিলাম ভারতে। আর ভারত আমাদের আশ্রয় দিয়েছিল। সংকোট কেটে যাবার পর আমরা যেমন মাতৃভূমিতে ব্যাক করছিলাম তেমনি ওরাও চলে যাবে। সুতরাং আমাদের সীমান্ত খুলে দেওয়া উচিৎ ।,Geopolitical,3
অনেক লজ্জা হয় কারণ আপনি একটা বাঙালি মেয়ে ,Personal,0
মাননীয় রাবিশ মন্ত্রী এরা কোন ডেব্ধার মাদ্রাসার ছাত্র? প্রকৃত পক্ষে দেশ ও জাতির জন্য ডেঞ্জার কারা তা আজ জাতির সামনে স্পষ্ট।,Geopolitical,3
"যে ধর্ম টিকিয়া রাখতে ফাঁসির নীয়ম চালু করতে আবেদন করতে হই, যে ধর্মের সমালোচকদের হত্যা করতে এত চিন্তা ভাবনা তাহলে সেই ধর্মের কি জোর নেই?",Religious,2
অপু তুই মাগি তুই ইসলাম নিয়ে বেইমানি করেছিস ,Personal,0
ছাত্রলীগ কিন্তু আওয়ামীলীগ এর অঙ্গসংগঠন না। আরেক বার বল ইট দিয়া মাথা ভাইঙ্গা দিমু।,Geopolitical,3
ভারতের পিচ আর রান হাহাহা ?? ভারতের সব রেকর্ড তাদের নিজের মাটিতেই। বাইরের মাটিতে তাদের হাগু এসে যায় রান করতে। তাদের মুখে তো এ কথা মানায় না। এটা যদি ইউরোপের মাট হত তাও বিলিভ করা যেত। কারণ অস্ট্রেলীয় আর ইংল্যান্ড তারা সব সময় বোলিং পীচকেঈ প্রাদান্য দেয়। ভারতের আসলেই লজ্জা শরম নেই,Geopolitical,3
"এখন যেমন বেশিরভাগ মানুষ বাংলা সিনেমা দেখা ছেড়ে দিয়েছে,তেমনি ওয়াজের প্রতিও ঘৃনা জন্মাইতেছে।",Religious,2
আমরা কি জাতি হিসেবে স্বার্থপর নই? সালে আমাদের দিনগুলো কত ভয়াবহ ছিল। প্রাণেনর ভয়ে লক্ষ লক্ষ শরনার্থী আশ্রয় নিয়েছিল প্রতিবেশী দেশ ভারত। ভারত প্রতিবেশীর অসহায়ত্বেরর যথেষ্ট সম্মান দেখিয়েছে। আজ আমরা মহা সুখে আছি তাই আমরা অতীত ভুলে গেছি। অথচ আমরাই মানবতার পক্ষে মর্মস্পর্শী লেকচার ঝাড়ি। তাই তো আজ মিয়ানমারের নির্যাতিত রোহিঙ্গা মুসলিমদের আশ্রয় না দিয়ে তাদের মৃত্যুর দিকে ঠেলে দিচ্ছি। আজব জাতি আমরা।,Geopolitical,3
আন্তর্জাতিক ডেস্ক নোট বাতিল কাণ্ডে ভারতজুড়ে দেখা দিয়েছে নৈরাজ্য। তাতে বাদ যাবেন কেন মন্ত্রী এমপিরা। এবার মহারাষ্ট্রের সমবায়মন্ত্রী সুভাষ দেশমুখের গাড়ি থেকে লাখ টাকার মূল্যমানের নিষিদ্ধ ও এক হাজার টাকার নোট উদ্ধার করা হয়েছে। খবর আনন্দবাজার পত্রিকার।,Geopolitical,3
"মুখ খুলছে দারোয়ান, দিহানের শাস্তি চান দিহানের বাবা।",Personal,0
রানু মন্ডল নিজের সাফল্য নিজেই সহ্য করতে পারছে না ,Personal,0
আওয়ামীলিগের হাজার হাজার খুনী ওয়ারেন্ট নিয়ে ভারতে আছে তাদের কে পাঠানো হয় না কেন? কিছু দিন আগে গুলিস্তানে হকার উচ্ছেদের সময় ছাত্রলীগের যে দু জন পুলিশের হয়ে জনগনের উপর গুলি চালিয়েছে পত্রিকা বলছে তারা ও ভারতে পালিয়ে আছে তাদেরকেও বাংলাদেশে পাঠানো উচিত।,Geopolitical,3
আমাদের দেশের এসব কি যে কাজে যান সুস্থ মাথায় সুস্থ মনে দশকের তো বলতে হবে ছেলেটার চেহারা টা ভালো অপরিষ্কার চুল দাড়ি ঘৃণা লাগছে ,Personal,0
 দাদা আপনার কথা ভালো লাগলো এটাই মানুষের পরিচয় মানুষ মানুষই সে হিনদু হোক আর মুসলিম হোক কিছুদিন আগে একটি হিনদু মেয়েকে রেফ করেছিলো মেয়েটির নাম পুজা এতে কিনতু আমরা মুসলমানেরা ওই সাইফুলের ফাঁসির দাবি জানিয়েছিলাম ,Personal,0
 কোন দিনে ও আপনাকে তারেক জিয়ার মত হওয়া সম্ভব নয় ,Political,1
"আওয়ামীলীগের শীর্ষ রাজাকারের তারিকা, আওয়ামী চেতনায় লুকিয়ে থাকা রাজাকার",Geopolitical,3
রাজাকারের তালিকায় এনার নামও আছে।,Political,1
বালকাতার নায়ক না নিয়ে আমাদের দেশের শাকিব আরেফিন শুভ ওদের নিলে ছবিটা আরো ভাল হতো। জাজ তো কানা প্রতিভাবান নায়কদের চোখে দেখেনা দেখে ভারতের কতগুলা আবালরে।,Geopolitical,3
মায়ানমার এমন কি শকতিশালী দেশ যে ভারত বাংলাদেশ পাকিস্তান অভিযান চালাচেছ না।,Geopolitical,3
রানু দি অভিমানটা কমান অভিমান স্বাস্থের জন্য ভালো নয় ,Personal,0
ভোটারদের কষ্ট করার দরকার কী আমরা আছি না?,Geopolitical,3
মাঝে মাঝে জানালার পর্দাও সেক্সি দৃশ্যের অবতারণ করে ,Personal,0
আওয়ামীলীগ ও জয়ের ৩শ মিলিয়ন ডলারের লেনদেন কারচুপি: মার্কিন প্রতিবেদন।,Geopolitical,3
যার যার কর্মের ফলেই কেউ ভিক্ষারি হয় আর কেউ রাজা হয়যার মন যেমন তাকে তেমন পদে বসানো হয় ,Personal,0
"অন্ধকারে ভেসলিন ভেবে ফেবিকল লাগিয়ে সহবাস, তারপরের দৃশ্য হাসপাতালে।",Personal,0
ভারত কখনো আমার বন্ধু হতে পারেনা,Geopolitical,3
জুতা মার ওর গালে ফকিরের বাচ্চা ,Personal,0
মালাউন সহ সব উপজাতির উপর হামলা চালানো হোক। তাহলে রোহিঙ্গা মুসলিমদের ব্যাথা তারা বুঝবে ।,Religious,2
গতকাল থেকে আমার গোঁফে পাকিস্তানী পেঁয়াজের গন্ধ লেগে আছে গন্ধে দিশেহারা হয়ে প্রথমে খাটের তলায় আশ্রয় নিয়েছি তাতেও কাজ না হওয়ায় একটি ট্রেঞ্চ খুঁড়ে সেখানে হড়হড় করে বমি করেছি ,Geopolitical,3
"মুসলিম জাতি ই হচ্ছে মূর্খের বাল, নাস্তিকের উত্তর আর কি দিব!",Religious,2
"তোরা সব জানতা,অতই জানতা ত হিন্দুদের কেন তারাবি,শালা মোল্লা",Religious,2
"আপি একটা সাহায্য করবেন। হে বলেন আপু, আমার বর এর হাগা হয় না, উনার জন্য দোয়া করবেন।",Personal,0
দেশের বাজারে সয়লাব ভারতীয় ভোজাল খাবার অবাধে চলছে বাংলাদেশে এসব পণ্য নিষিদ্ধ করতে হবে ,Geopolitical,3
বিড়াল শুটকির নাগাল না পেলে বলে পরের হক্ব খাইনা,Political,1
ভারত ডাকাত এর মতো কাজ করছে বাংলাদেশে,Geopolitical,3
নতুন কৌশলে ভারতীয় চ্যানেলে চলে যাচ্ছে দেশি বিজ্ঞাপন ভারতীয় চ্যানেল যে ধ্বংস করছে আমাদের সংস্কৃতির অঙ্গন। নিজের ভালো সবাই বোঝে আপনজন। বিদেশে চ্যানালে বিজ্ঞাপন দেওয়ায় দেশি চ্যানেলের টাকার ভাগ কম পরছে।তাই প্রতিবাদ করতে বসে গেছে। কিন্তু যখন বিদেশি চ্যানেল দেশে প্রচার করতে যখন কোটি কোটি টাকা বের হয়ে যাচ্ছিল তখন কোথায় ছিল এই সব বকধার্মিক,Geopolitical,3
আওয়ামী লীগের ভারতের সাথে সম্পর্কচ্ছেদ করার কোন সুযোগ নাই ।যেদিন সম্পর্কচ্ছেদ করবে সেদিন আওয়ামী লীগ ক্ষমতায় থাকবে না ।,Political,1
হিটলার একজন সত্যিকারের লোক যে ইহুদী সব শেষ করার প্রতিজ্ঞা করে,Religious,2
রাজাকার হোক আর জানোয়ার হোক তাতে কোন সমস্যা নাই সে যদি নেত্রীর আত্মীয় হয় কিংবা আওয়ামীলীগার হয় ,Geopolitical,3
সজিব ওয়াজেদ জয়ের ১০ টি একাউন্ডে যে পরিমান টাকা আছে তা দিয়ে ২০ টা পদ্মা সেতু হবে। এরা সব চোরের দল।,Personal,0
"শেখ হাসিনা কি বলছে সেটা নিয়ে মাথা না ঘামিয়ে, নিজের কারাদন্ড নিয়ে মাথা ঘামা । হালা পাগল । ",Political,1
ভোটের লাইনে হিন্দুুু মেয়েদের ছবি ছাপিয়ে সংখ্যালঘু নির্যাতনে ইন্ধন জুগিয়েছে প্রথম আলো পত্রিকা।,Geopolitical,3
"আপনার মায়ের সাথে করতে পারেন।চারটি ছেড়ে,পড়ে বিয়ে করতে পারবেনা কেন।",Personal,0
"হয়তো স্টাটাস দিচ্ছি না, তার মানে এই নয় যে আমি ছ্যাকা খাই নাই।",Personal,0
বাপ বেটারে আরো আগে লাতি দেওয়া উচিৎ ছিল ,Political,1
সি আর দত্ত তো বাপের নাম কিনা জিগায় দেখ। আর অনেক মুসলিমও তখন ভারত আশ্রয় নিয়েছিলো জিগায় দেখ তোর চাচারে। আর আমার বাবা তখন কলেজের ছাত্র ছিলো। ভারত যায় নায় । মুক্তিযোদ্ধাদের ভাত রাইন্দা খাওয়াইছে হারামি । বন্ধুক বোমা খাটের নিচে লুকায় রাখতো। তাই বেশি পাকনামি দেখাইস না।,Geopolitical,3
বিশ্ব সামরিক শক্তিতে ১১ ধাপ এগিয়েছে বাংলাদেশ।,Geopolitical,3
"মুততে এসেছিলাম আড্ডা দিতে নয়, মোতা শেষ চলে যাচ্ছি।",Personal,0
"আমি জান্নাতুল কে বিয়ে করব বুঝলি,কি বললি তুই কুত্তা সাহস থাকলে কর বিয়ে।",Personal,0
তরে আমি শুদু একবার চুদমি মাগি আমার ,Personal,0
এক দম ঠিক ভারত জাকির নায়েক এর বিরদে অবিছার করতেছে,Geopolitical,3
জামায়াত ইসলামীর রাজাকার কত জন? রাজাকারের তালিকা বিশ্লেষন করলেই বোঝা যায়।,Political,1
আমাদের দেশের কিছু নেতা আছে ভারতের সাথে তুলনা করে যদি সেটা তার পক্ষে হয় কিন্তু বাংলার ইতিহাসে এমন উদাহরণ আছে কি থাকলে দেখাও যারা মন্ত্রী ছিল অথবা এম পি ছিল,Geopolitical,3
গান্ডী এত কথা বলিস ক্যা?গান্ডুর গান্ডী ,Personal,0
মোবাইলের দাম কমানো টা ঠিক হয়নাই এই কারনে গরু ছাগলরা মোবাইল কিনে এমন ভাবে বাংলা লেখে ,Personal,0
আমরা বাঙ্গালীরা একটা হাতি কে বঙ্গবাহাদুর বানাতে পারি অথচ আমাদের হাজার হাজার মুসলিম ভাই কে হত্যা করা হচ্ছে এটা নিয়ে আমাদেত কোন উদ্বেগ নেই ভারতে ট্রেন দুর্ঘটনা হয়েছে আমাদের প্রথান মন্ত্রী আপনি শুকাহাত কই মায়ানমারের মুসলিমদের নিয়ে তো কোন কথা বলতে দেখলাম না আপনাকে কিন্তু কেন?,Geopolitical,3
শত চেষ্টা করে তুমি ব্যাংক ডাকাত হতে পারবে তবে তারেক জিয়া হতে পারবে না।,Political,1
"আম্মু আমার সব খেলনা নাকি খালাতো ভাইকে দিছে, এটা শোনার পর ২৩ বছরের আমি। আজকে একটা ফাডাফাডি হইবো।",Personal,0
"কাশ্মীর ধাক্কা পাকিস্তানের,  পাল্টা হামলার চেষ্টা পাকিস্তানের।",Geopolitical,3
আমারে হনুমান মনে কইরেন না আমি কিন্তু মানুষ।,Personal,0
রাজাকারের সন্তানরা এটাই প্রমান যে আল্লা পাখ তাকে বাঁচিয়ে রাখবেন ইনশা আল্লাহ্র ।।।,Political,1
রানু দার গান শুনলে আমার আঙ্গু পায় ,Personal,0
 বাংলাদেশের মালাউনদের ভারত পাঠাতে হবে। ,Religious,2
তর ভোদার ভিতরে ভালো ভাবে বরে দিমু,Personal,0
"তুই একটা সুবিধাবাদী,তুই হিন্দু ও না আবার মুসলিম ও না, তুই একটা নাস্তিক। ",Religious,2
"ফাক ইউ, গালি দিচ্ছো নাকি আসলেই করবা? ",Personal,0
দালাল কোথাকার তর য দি লজ্জা থা কে ঐক্যের বেপা রে একটা কথা বল বি না । ,Political,1
রাজা যদি গরিব হয় রাজার নজরেই থাকে  ভিখারী যদি রাজা হয়  ভিখারীর নজরেই থাকে!যে অতিত ভুলে যায় সে কি মাণুষের কাতারে থাকে? ,Personal,0
"তুই যদি গোসল না করিস, আমার মরা মুখ দেখবি।",Personal,0
দিহানের দিন শেষ এবার নাটোরের সাইফুলের বাংলাদেশ।,Personal,0
কি যে আউল ফাউল ইংলিশ বলিস তোরা।বাংলাটাই আগে ঠিক মতো বলা শিখ হারামজাদা,Personal,0
বিভৎস একটি ধর্মের নাম হিন্দুুু ধর্ম যার মুখ্য বিষয় অশ্লীলতা।,Religious,2
"এটি তুই কি বুঝে শুনে বলেছিস,না মাল পানি খেয়ে বলেছিস । ",Political,1
"দূর্নীতি এখন ক্যান্সার, প্রয়োজন চিকিৎসা।",Personal,0
 বিরাট কুত্তার বাচ্চাটা ব্যাটসম্যান হিসেবে যতোটা ভাল চরিত্রটা ততোটাই খারাপ। এই কুত্তার বাচ্চার মায়েরে মনে হয় রেন্ডিয়ার কতগুলা নেড়িকুত্তা গণধর্ষন করে বীর্য দিয়ে ভরে দিয়েছিল। তারপর কুত্তার বাচ্চার মা এইটারে জন্ম দিয়েছে। ,Geopolitical,3
ধর্ম যার যার উৎসব সবার এটা ইসলাম বিরোধী উক্তি ধর্ম যার যার উৎসব তার তার,Religious,2
ভারত বা পাকিস্তান সবার বাঁচার অধিকার আছে। তবে তাহারই বাঁচার অধিকার নাই যারা শান্তিপ্রিয় মানুষকে কস্ট দেয়। আমি কোনো জাতি বিরোধী নই। আমার কাছে সকল দেশের ও সকল ধর্মের মানুষ সমান যদি সে শাস্তি প্রিয় হয়। আর যুদ্ধ লাগলে কেউ সফল হবে না কারন তখন ভারত ও পাকিস্তান লাসের দেশ হয়ে যাবে। মরবে হিন্দুুু মুসলিম সবাই। মরবে সাধারন মানুষ।,Geopolitical,3
নিজেই ভিখারি আবার কাকে ভিখারি বলবে দুদিনের গোসাই ভাতকে বলে অন্ন,Personal,0
জানেন কি? দ্রৌপদী পূর্ব জন্মে ১৪ গুন সম্পন্ন স্বামীর বর চেয়েছিল মহাদেবের কাছে!!! ১৪ টি গুন একসাথে কোনো মানুষের মধ্যে থাকতে পারে না!!!,Religious,2
প্রথম আলো তুমি কোথায়? তোমার বাবাজানেরা সব গাছ যে শেষ করে দিল।,Personal,0
আমার নিস্পাপ মেয়েকে ওরা চারজন অপহরন করে ধর্ষণ করেছে।,Personal,0
"অনেক রাত হইছে শীত লাগতেছে খুব তাই আমি, যাই মুতি আসি হুতি পরি।",Personal,0
যখন ন্যাকা মামনি তার বয়ফ্রেন্ডকে কুত্তা বলে ডাকে।,Personal,0
"আপনার নাম যে কেন সবাই ""চটি আজাদ"" রেখেছে, তা আজ বুঝলাম। ",Personal,0
ভুল বুঝবেন না । ধর্ষণ বিরোধী আন্দোলন করতে করতে ভাইটির অক্সিজেন শূন্যতা দেখা দিয়েছে তাই এই ব্যবস্থা।,Personal,0
জাতিসংঘ না কি শয়তানের সংঘ।ঐ বেটা কুত্তা আইং সাং সুচিংকে ফাঁসিতে ঝোলাতে হবে।,Personal,0
বাংলাদেশ থেকে বলছি বানরের হাতে খুন্তি দিতে নাই ,Personal,0
"শ্যামল কান্তি ভক্ত বলেন তোদের আল্লাহ নাপাক, তরাও নাপাক। নাউজুবিল্লাহ, শ্যামল কান্তির ফাঁসি চাই।",Religious,2
"শান্তির ধর্ম অ্যান্ড কোং, এখানে হিং¯রতা আর ধর্মকাম শান্তির মোড়কে পরিবেশন করা হয়।",Religious,2
ভারতের জন্যই যত বেদনা এদিকে লাখ লাখ মুসলমান মারা জাচ্ছে তাতে তার কোন কস্ট হয়না,Geopolitical,3
ম্যাশের ক্যাপটেন্সি নিয়ে যাদের চুলকানী তারা রাজাকার,Political,1
বাংলাদেশি মিরাজ সাকিব তাইজুলরা নাকি ভারতীয় বোলারদের উৎসাহ যুগিয়েছে এখন বাস্তবে দেখছি মঈন আলী জো রুট স্টোকসরা বেশি লাভবান হয়ে ভারতে গেছে তার প্রমান তারা ব্যাটে ভালই দিচ্ছে। আবারও প্রমান হয়ে গেল ভারতীয় বোলারদের চেয়ে বাংলাদেশি বোলাররা অনেক অনেক উন্নতমান সম্পন্ন ও কার্যকরি।,Geopolitical,3
"একদিন বউকে এভাবে মারবো, কাজ না করলে।",Personal,0
ওদের কে বাংলার মুসলমান মরলেও জানাজা দিবেনা ওরা মুনাফিক । ,Political,1
ভাই আগে ছিনতাইকারী ছিলাম কিন্তু এখন ভালো হয়ে গেছি।,Personal,0
"দোকানদার যখন ৬ টাকার সিগারেট ৮ টাকা নেয় তখন দোকানদারকে মনে মনে বলি, শুয়োরের বাচ্চা ",Personal,0
শ্রাবনী শায়ালাকে চুদবো ওর মা কে কুকুর দিয়ে চোদাবো ৷ ,Personal,0
নিশ্চয় বাংলাদেশ নয় আমাদের দেশে দয়ালু বেশি এটা সোমালিয়া বা হাইতির মত এমনকি ভারতের কিছু অন্ঞলে হতে পারে বাংলাদেশে কোটি মানুশের এধরনের মন মানসিকতা নেই,Geopolitical,3
এমন একটা পাইলে এক কম করে হলেও এক রাতে চারটি সট দিতাম ,Personal,0
দুধ বড় হচ্ছে না? আমার সাথে যোগাযোগ করুন।,Personal,0
ভারতে যখন বাবরি মসজিদ ভাঙা হয় ও মুসলিমদের ওপর অত্যাচার করা হয়,Geopolitical,3
বেদ এর অর্থ জ্ঞান ...কিন্তু আপনি পুরো ই অজ্ঞ নিজের ধর্ম টা ই জানেন না। হিন্দুুু ধর্ম টা কেই জানুন আগে,Religious,2
"আমরা যে জায়গায় ঢুকি, ওইটাই ছারখার কইরা দেই",Personal,0
 আর ওরাই কিনা জামায়াত শিবিরের দোষ তুটি খুঁজে গরু ,Political,1
"জয় বাংলা না বললে দেশে থাকতে দেয়া হবে না জনগনের জিজ্ঞাসা, দেশটা কি তোর বাপের? ",Geopolitical,3
স্নেহা তোর দুধ গুলো ত সেই খাইতে চাই ,Personal,0
উনি কোন দেশের কথা বলছে বাংলাদেশ নাকি ভারত,Geopolitical,3
"২ শালারে, বেধে,জামা কাপড় খুলে,পাচার মধ্যে ক্রশ ক্রশ করে মারতে হবে, বেত দিয়ে",Political,1
দেখুন ধর্মজ্ঞানের হিন হিন্দুুুদের ব্রেন ওয়াশ করে ভুল বুঝিয়ে কিভাবে মুসলিম বানানোর ধান্দা করছে মোল্লারা।,Religious,2
ভারত ডাঃ জাকির নায়েক কে দিয়ে ধর্ম নিরপেক্ষতার সাটিপিকেট পেতে ছেয়ে ছিল।তারা যে জাতী হিসেবে কতটা ধর্মান্ধ তা বড় নিলজ্জ ভাবে পকাশ পেয়ে গেছে।,Geopolitical,3
একদম লেটেস্ট মাল।  কে কে এই মাল কে খাইয়া ছাইড়া দিতে পারবেন?,Personal,0
"শালীশ না মানায় ডেকে নিয়ে ছুরিকাঘাতে খুন করল হিং¯্র যুবলীগ নেতা, এই আওয়ামী জঙ্গীরা নিষিদ্ধ হবে কবে?",Political,1
গ্রামের মেম্বার পদে নির্বাচন করলেও এরা ফেইল করতো কিন্তু আওয়ামীলীগের পা চেটে বিনা ভোটে এমপি হয়ে এখন এরা জাতীয় সংসদে।,Geopolitical,3
ভারতের সব চ্যানেল বন্ধ করা হোক,Geopolitical,3
"এত বড় দুধ হতেই পারে না, নিশ্চয়ই কারো হাত আছে ",Personal,0
খানকি মাগি তোর পতন হলো বলে আর এই খানকির সঙ্গ কারো দেওয়া উচিৎ না ,Personal,0
শিক্ষা নিয়েছি ভারত বাংলাদেশ ও পাকিস্তান থেকে,Geopolitical,3
"তোর ত্রি সীমানায় গেলেও সবাই এইস,আইভি পজেটিভ হয়ে যাবে এত বাজে মেয়ে হয় ছিঃ",Personal,0
ঐ ছাগলের বাচ্চা কি নিয়া আইছিস?,Personal,0
তোর নিজের দেশকে আগে দেক তার পর ভারতের কথা বল বোকাচোদা চ্যানেল তোদের দেশে যে হিন্দুদের কে অত্যাচার করছিস ওটা দেখিস না হারামজাদা নিজের দেশকে সামলা আগে,Geopolitical,3
ভিক্ষা চাইনা কুত্তা সামলা। এমন ডিফিকাল্ট উন্নয়ন আর চাইনাগো বুবু।,Geopolitical,3
বাবু রাতে কি খাবা? তোমাকে ,Personal,0
ভারতে যে নোটগুলো বন্ধ হয়ে গেছে ওগুলা এনে দিয়ে দিলেই তো হয়,Geopolitical,3
মাইয়া মানুষ দেখলে হুশ থাকে না?,Personal,0
তর বুদাদিয়ে 18 ইনচি দুন ডুকালে মুকদিয়ে আর বগ বগ বের হত না মাগি ,Personal,0
গণহত্যার পুনরাবৃত্তি দেখতে নৌকায় ভোট দিন ,Geopolitical,3
দেখলে মনে হয় শালী একটা অস্ট্রেলিয়ান গাভী ,Personal,0
জনতার প্রতিরোধ আন্দোলনে বাকশালীরা পালানোর পথ খুঁজছে ,Geopolitical,3
পাকিস্তানের ঘুম হবে ভারতের টিভি চ্যানেল না দেখলে?,Geopolitical,3
"আমার পিছনে অনেকে নিন্দা করে,বিষয় সেটি নয় বরং নিন্দা করতে তাদের আমার পিছনেই থাকতে হয়।",Personal,0
এদের দেখে মনে হচ্ছে মানসিক প্রতিবন্ধি ,Personal,0
দেখুন টাকা টা ফেরত দিয়ে যদি ভিডিও টা তুলে নিতে পারেন ,Personal,0
মেয়েটা ভুল করেছে খারাপ ছেলের জন্য জীবনটা শেষ করে দিলো ,Personal,0
আনুশকার সাথে দিহান যেভাবে করেছে সিসি টিভি ফুটেজ।,Personal,0
"এটা নোয়াখালীর মাগী, কডোম টয়া",Personal,0
"নৌকা ভর্তি গুমের লাশ, কোন সাহসে ভোট চাস! ",Geopolitical,3
নারদ কেন ভগবানকে অভিশাপ দিয়েছিলেন?,Personal,0
এরা ভাই বোনের সম্পর্কের শব্দটা কতোটা নোংরা করে দিচ্ছে ,Personal,0
তোদের মতো ছেলে মেয়ে দের মরাই ভালো ছিঃ ছিঃ ছিঃ বাইরের কাউকে পেলি না তোরা ,Personal,0
জাতিসংঘ কোন বাপের কোন মালাউনরা কোনো ইহুদিরা মুসলমানদের সাপোর্ট করবেনা,Religious,2
পরিমনি একটা ফাতরা নাইকা চেয়ারাটা খুব সুনদর বলে কথা ,Personal,0
